ds,yhat,yhat_lower,yhat_upper
2020-02-26,-2700.812175527139,-8961.536308150715,4535.86344341513
2020-02-27,-2636.266760760251,-9243.2386067119,4098.79067469162
2020-02-28,-1586.8503232900216,-8611.951190194906,5145.692931565101
2020-02-29,2262.8336807039686,-4813.252301728245,9044.95799584096
2020-03-01,1774.4128224126864,-5106.355720833553,8656.060698237277
2020-03-02,-1670.571766704843,-8858.913402258635,4934.377074504973
2020-03-03,-2965.7363145010113,-9760.614775054175,3091.7330006296606
2020-03-04,-2569.2024099876817,-9083.551369321223,4202.1975038810315
2020-03-05,-2565.390123273809,-8722.6094685245,4085.3789591267614
2020-03-06,-1580.6789660486384,-8461.252018816536,4887.688303296821
2020-03-07,2202.294097247118,-4094.35681165786,9021.43652031984
2020-03-08,1647.2254841007207,-4725.009111958029,8539.429936139728
2020-03-09,-1862.2330482634502,-8047.734980456178,5251.8313219481215
2020-03-10,-3217.6079229574075,-9999.469047264227,3911.8388172110654
2020-03-11,-2875.014530124349,-9543.666119258949,4147.378986772049
2020-03-12,-2917.0114538337366,-9760.983912192769,3696.5823760484495
2020-03-13,-1968.3190310384762,-9059.649866357999,5297.328534811479
2020-03-14,1789.8302903021506,-4414.891279710528,8763.6902909975
2020-03-15,1222.2372952909518,-5242.223164508836,8045.522907787438
2020-03-16,-2286.679256665728,-8790.934542008377,4556.350301788374
2020-03-17,-3628.043906487996,-10306.096408375091,2868.579924590574
2020-03-18,-3257.9526532422683,-9691.499642798528,3923.5883238794872
2020-03-19,-3259.3335426919834,-9724.138801612551,3368.460055714615
2020-03-20,-2257.660268602386,-8877.387376271325,4403.797237462388
2020-03-21,1564.7137285550793,-4832.137027248737,8535.639270800064
2020-03-22,1071.1278193185544,-5696.147793116575,7970.532903868628
2020-03-23,-2355.763574619833,-9401.6650975078,4814.010041319728
2020-03-24,-3609.105445919394,-10487.718720738507,2771.4825068218306
2020-03-25,-3147.215493570104,-9869.232046739036,3545.6422732308215
2020-03-26,-3055.3832879990728,-9794.803909142822,3147.2663048712443
2020-03-27,-1961.5175940389058,-8947.668743966888,4797.20493588557
2020-03-28,1949.5888049678572,-4717.798521096353,8317.074093076792
2020-03-29,1538.9019732823638,-5777.031495360578,8580.467673226814
2020-03-30,-1813.1616051655246,-8893.183972804363,5296.07089656134
2020-03-31,-3001.783137694254,-9363.569184243319,3677.8932633857466
2020-04-01,-2487.053371216796,-9098.875069189473,4029.197451738862
2020-04-02,-2355.717035494248,-9160.127727288187,4199.98278110797
2020-04-03,-1236.7738008715,-7970.382821589472,5046.4155149858025
2020-04-04,2684.2934950022063,-4520.571087991494,9340.752071333462
2020-04-05,2268.1873975914227,-4533.250825324052,8887.351363922486
2020-04-06,-1104.4986667495045,-7740.316341911845,5019.40054522319
2020-04-07,-2328.3268526159704,-8600.9772568009,4770.333950023625
2020-04-08,-1862.3375474943869,-8632.514716874985,4944.181653187684
2020-04-09,-1791.8168950453355,-8410.703610977831,5200.993516498694
2020-04-10,-743.932586020389,-7040.479224296148,6082.641976800218
2020-04-11,3097.992188131673,-3721.1359161390574,9887.607711173723
2020-04-12,2597.0918379396658,-4581.196311541772,9322.465511181743
2020-04-13,-863.3998397397004,-7664.397501351519,6069.689177075698
2020-04-14,-2175.266404341772,-8777.157932722344,4473.847333121367
2020-04-15,-1794.7063764598847,-8011.036775899164,5455.699205242863
2020-04-16,-1804.1783463729657,-7741.270809859567,5153.990647612904
2020-04-17,-828.1148543812415,-7464.334042658379,5772.625443221713
2020-04-18,2952.7272193466565,-3098.734549325968,9940.141426610055
2020-04-19,2403.8071006621167,-4567.964641796344,9266.77106422788
2020-04-20,-1089.6249358979894,-8150.783209538974,6084.079524761994
2020-04-21,-2417.7034485295408,-9200.796457378006,4551.235055603491
2020-04-22,-2035.3951822830918,-8937.528070205624,5190.303652404608
2020-04-23,-2024.3830997648633,-8228.644415104272,4404.843546642748
2020-04-24,-1008.8072090626815,-7197.557109563443,5545.867393179329
2020-04-25,2830.370897712593,-3980.176240483832,9353.036110995106
2020-04-26,2357.907617621304,-4695.673835298109,8848.532991587168
2020-04-27,-1042.1352018745902,-8054.526456364989,5745.656983521582
2020-04-28,-2261.5404856063124,-9295.490145401178,4227.331300264909
2020-04-29,-1757.3450971106922,-8458.02435881842,5461.81527257937
2020-04-30,-1613.6741093583132,-8305.930419447559,5191.5801949721645
2020-05-01,-457.4215757141051,-7233.170219540787,5866.2781777903565
2020-05-02,3527.453724592538,-3329.5233749352765,9863.236006857383
2020-05-03,3202.5435850694953,-3813.0972789365146,9355.669044208491
2020-05-04,-51.34150637621906,-6523.337716622489,6470.918470793303
2020-05-05,-1129.2391317760785,-8258.009026112131,6036.777551850953
2020-05-06,-491.3600714130903,-7268.663843397958,6076.179421749322
2020-05-07,-224.84019535328252,-6688.9600257629245,6759.509454298317
2020-05-08,1040.6572876174191,-5312.727483138429,8058.4899379286
2020-05-09,5118.718651739256,-1630.8883963895867,12157.393081378475
2020-05-10,4868.859625444342,-2354.86925706988,11668.90709609596
2020-05-11,1670.248561584902,-5424.402509594237,8051.092900791535
2020-05-12,626.6836259329407,-6606.229570541519,7515.755815283775
2020-05-13,1277.2993516140104,-5771.499588078482,7747.412929280326
2020-05-14,1534.8333148107768,-5310.850174078695,8296.783545446195
2020-05-15,2770.028843588418,-3694.988021502995,9822.509421562663
2020-05-16,6797.403058147685,202.5127297894775,13263.477574868055
2020-05-17,6477.904558539225,-260.66009737223266,13442.770272909615
2020-05-18,3192.6014063248235,-3443.041361151483,9813.247303072625
2020-05-19,2047.6111586872157,-4832.058038506579,8805.447953724062
2020-05-20,2584.749558321401,-4418.238471441413,9516.197727469113
2020-05-21,2719.7301703467374,-4422.254251939643,9477.21590409222
2020-05-22,3826.4926531516767,-2918.667997778275,10271.482950713356
2020-05-23,7722.890925347241,1437.6170332202703,14446.122291464126
2020-05-24,7273.26764455464,628.3433549428235,14239.306468615268
2020-05-25,3862.0578222056083,-2988.827507413796,10523.381922144918
2020-05-26,2598.635529885996,-4294.596220525323,9330.316440970073
2020-05-27,3027.8824567399874,-3698.158622288668,9613.892509599455
2020-05-28,3068.312667915375,-4195.749764390655,9634.924522784637
2020-05-29,4096.3331560710585,-2495.773612461841,10790.490466007943
2020-05-30,7931.873150564792,900.2760249804948,14314.595838248923
2020-05-31,7440.910054440044,1133.1333550544105,14398.800878152428
2020-06-01,4009.036003837162,-2513.770101805772,11148.416036274806
2020-06-02,2746.2798610733767,-4210.276540840803,10058.634227086968
2020-06-03,3197.6639232846915,-3507.438857746554,9882.286816543723
2020-06-04,3281.3298736390925,-4000.1299798892082,10336.040392502893
2020-06-05,4372.813397727015,-2280.882317880499,10833.251590186188
2020-06-06,8290.699922149306,1519.9219527490536,15010.527136828068
2020-06-07,7899.188516854852,1419.046604718347,14747.935769404441
2020-06-08,4581.706832183013,-2580.3084254510704,10964.693721690555
2020-06-09,3455.343560684705,-3500.8014303707796,10345.27113538307
2020-06-10,4052.8107816625206,-2552.5618436949,10393.917225071855
2020-06-11,4289.299572307018,-2330.4302193032436,10794.848553223588
2020-06-12,5537.2757670709025,-1241.3602560247016,12278.617515474094
2020-06-13,9612.211665774303,3095.6189434439225,16505.69498039466
2020-06-14,9375.225677162718,2594.3220655039604,16060.12435341875
2020-06-15,6206.770815345211,-430.55249995427374,12925.002874062147
2020-06-16,5211.583612696844,-1706.478721969843,11845.994223882426
2020-06-17,5929.3694017852595,-534.9834388457416,12236.694100186933
2020-06-18,6273.055174252954,-641.6078837392163,13036.675073030963
2020-06-19,7613.186218670366,653.383692171032,14701.544643114736
2020-06-20,11763.695958145881,5294.662294115154,18379.050497515695
2020-06-21,11584.57325641152,4666.028671447475,18200.087067516044
2020-06-22,8455.5676235224,1549.347536606636,15122.642188077763
2020-06-23,7481.143702546034,397.46085662527486,14169.692287072861
2020-06-24,8201.161109451563,1044.587364088376,14577.390141216156
2020-06-25,8529.111247534427,2249.981759457861,15465.039925539835
2020-06-26,9836.487987126015,2840.963325813528,16651.82373662826
2020-06-27,13938.522571162343,6755.531514484006,20120.79311699381
2020-06-28,13696.80817426854,6909.556956474518,20817.03854573833
2020-06-29,10492.955887658614,3665.742450210929,17486.96694262611
2020-06-30,9433.49499288581,2636.0916976347385,15514.85936457489
2020-07-01,10060.495174329422,3311.1791865860287,16553.75195881373
2020-07-02,10289.743918571745,3462.8824682108475,17090.09583458209
2020-07-03,11495.057620562771,4956.88063798652,18175.09514980017
2020-07-04,15493.958342667942,9230.256202933762,22164.27374241902
2020-07-05,15150.243152111085,8526.73854057406,22058.449295411785
2020-07-06,11847.589179230676,4986.622007502238,18662.708764977528
2020-07-07,10694.408466200866,4108.804960165004,17648.394175152636
2020-07-08,11234.431269458693,4670.022173071649,18067.200828905858
2020-07-09,11384.851859584802,4671.551161427,18504.96551575887
2020-07-10,12520.615900945508,5596.061572142385,18896.005370667775
2020-07-11,16460.081675633708,9703.819215994039,22899.482065901302
2020-07-12,16067.582150797793,9038.9865856127,22555.400652900986
2020-07-13,12727.03086528348,6517.7558033943715,19530.113723093018
2020-07-14,11546.785311420057,4848.0948152221035,17900.31217811347
2020-07-15,12070.245873163418,5494.213448608782,18629.230806892494
2020-07-16,12214.023578717448,5400.192848085187,18672.368772279373
2020-07-17,13352.254810771592,6590.170812236122,20226.206389252224
2020-07-18,17302.294180005352,10908.175942434193,23825.03234558222
2020-07-19,16927.31141860001,10799.539162340972,23664.403089395244
2020-07-20,13609.934082841857,6373.968700475033,20349.06014572472
2020-07-21,12457.148547226612,5747.520049055445,18992.043558262954
2020-07-22,13010.936189637017,6419.299491507502,19617.126240225305
2020-07-23,13186.476931720212,6793.5459383344605,20510.8730492244
2020-07-24,14356.497283945708,7582.316878369719,21182.985020715078
2020-07-25,18336.99323656141,11767.869518569287,25298.184848609195
2020-07-26,17989.853141927426,11599.282293058897,25369.732767727404
2020-07-27,14696.521837322067,8130.829927245261,21357.015813456568
2020-07-28,13562.918134361036,6803.372624907529,19729.050404407757
2020-07-29,14130.082407774373,7129.286151809144,21095.062476199622
2020-07-30,14312.386469823392,6762.240774228893,20832.48524831507
2020-07-31,15481.88308373009,9359.351506951047,22153.8539823752
2020-08-01,19454.025830472918,12332.47399641227,26405.576410728765
2020-08-02,19090.28499796001,12236.400617888054,25765.97790866835
2020-08-03,15771.801392399671,8950.448156763296,23002.84097696112
2020-08-04,14604.290948998347,7264.552220353764,20717.521844681232
2020-08-05,15128.67769488052,8276.554079313952,21824.46173555679
2020-08-06,15259.28810868142,8366.257292092874,21748.400193333175
2020-08-07,16368.185092031415,10171.147940935854,23258.91896952915
2020-08-08,20270.873100680088,13520.920918296597,26696.168099918654
2020-08-09,19828.900877361684,13229.158640346008,26479.712485985176
2020-08-10,16423.504369772545,10058.654249633058,22970.943606770034
2020-08-11,15160.503279213022,8963.559528797166,22302.251124703074
2020-08-12,15580.929224502652,9196.070013199493,22374.285494871296
2020-08-13,15599.21884407983,8629.198293914762,22562.352802733156
2020-08-14,16587.550165769153,9181.65041373213,23315.120015957484
2020-08-15,20361.553737027145,13059.501016896193,26871.247884257973
2020-08-16,19782.92473426621,12763.600497373624,26420.904098424657
2020-08-17,16233.078250586057,8933.44673444145,22866.01475258473
2020-08-18,14818.06067429732,8167.071852048612,21620.08644800181
2020-08-19,15079.194480575788,8345.254574157441,21864.971086194982
2020-08-20,14931.288989755018,8133.898139848053,21806.06102682842
2020-08-21,15746.994573067825,9170.74336020823,22894.01236604276
2020-08-22,19342.530901048238,13300.923477635926,26493.96642821989
2020-08-23,18580.314539340852,11781.037121447427,25420.220181839515
2020-08-24,14842.62719490575,7874.903496410591,20982.227983676043
2020-08-25,13236.5366797984,6799.209494423572,19781.707668367657
2020-08-26,13304.547154041571,6637.119373698016,20308.386822107535
2020-08-27,12962.810553658834,5846.233111631415,19696.787884290206
2020-08-28,13585.47617960658,6549.8266203167595,19888.656641187987
2020-08-29,16990.408701128046,9874.028104380035,23908.47642004225
2020-08-30,16041.799719132821,9405.747239171465,23112.996367120362
2020-08-31,12123.814227044908,6044.86112050282,18893.170098402243
2020-09-01,10345.484271430501,4136.163997597192,17112.291419103785
2020-09-02,10251.326807710568,3407.152347392518,17150.174173561307
2020-09-03,9759.518283824891,3312.460265861338,16568.9305038717
2020-09-04,10246.203732476672,3430.248017098295,16616.837168731287
2020-09-05,13531.17158968513,6638.780042436908,20796.60520130187
2020-09-06,12480.420482905607,5521.217788339937,19172.44025227951
2020-09-07,8479.760527166512,1678.236731265481,15262.305641685598
2020-09-08,6639.662701594256,-77.31500006074343,13446.225091474105
2020-09-09,6505.834603577309,-537.8585838116411,12966.944560063557
2020-09-10,5997.356407773805,-1229.9866409758263,12132.899475775672
2020-09-11,6490.956057638985,-911.4496423661792,13586.556065739296
2020-09-12,9806.656067385857,2779.8675169541034,16269.808494079385
2020-09-13,8810.319213259942,2072.757151397462,15709.858838247988
2020-09-14,4887.23652885798,-2036.8865919061204,11488.221298984441
2020-09-15,3146.9718628995565,-2896.9716081285274,9916.82393893158
2020-09-16,3133.941767322703,-3326.5148833838307,9874.778698776658
2020-09-17,2765.564777031979,-4266.917496541979,9193.277791372742
2020-09-18,3416.559095207308,-3200.8234380436406,9779.230337015935
2020-09-19,6904.620792524223,247.9048828178308,13522.717838326509
2020-09-20,6093.009276439684,-565.3620283834572,13211.739700080594
2020-09-21,2364.182677381503,-4199.30564656436,8716.42190342962
2020-09-22,824.6964140411153,-5833.1674588455335,7759.540573161734
2020-09-23,1015.8425033091687,-6130.221890539812,7362.242286920447
2020-09-24,851.8622986593152,-6057.663443402936,7470.320300421422
2020-09-25,1704.310151792556,-5033.374917676692,8186.647450095687
2020-09-26,5387.798486538217,-1629.3568372558507,11689.176145873678
2020-09-27,4762.649363675969,-2130.091198070115,11732.623896132243
2020-09-28,1208.5934951562326,-5379.777896146018,7781.694666656582
2020-09-29,-170.2716842400505,-7205.425767751766,7158.110599808535
2020-09-30,165.21110603223497,-7059.433188757239,7207.409869213534
2020-10-01,127.51840475028303,-6830.862405935421,6993.7379783585875
2020-10-02,1086.847928753966,-5720.119283570608,8200.51028460693
2020-10-03,4856.892418235733,-1733.6172131816609,11092.19566770978
2020-10-04,4297.509653803138,-2228.4220315458374,11352.486486300017
2020-10-05,788.4290356765423,-5667.101493808824,7520.390941318012
2020-10-06,-565.79395170929,-7509.9962402179635,5991.405116068514
2020-10-07,-225.09938654778898,-6736.006771888391,6254.459174758093
2020-10-08,-275.6891232169669,-7563.26271758091,6757.215660896431
2020-10-09,654.339243246953,-5945.0654221889245,7290.539861872367
2020-10-10,4380.720955630869,-2103.6539184457465,11224.281131077913
2020-10-11,3765.6405943882187,-2743.921021181585,10320.509060261147
2020-10-12,198.96712546852677,-6748.108786922532,6820.137314832553
2020-10-13,-1219.6240160163143,-7915.308298688716,5319.662607680187
2020-10-14,-947.2753300155055,-7608.367435183102,6086.864403137162
2020-10-15,-1067.373565766613,-7506.055001995492,5716.270860664042
2020-10-16,-205.2548834001932,-6692.098915293635,6294.377874257894
2020-10-17,3457.4544192707544,-3173.7962795061726,10539.26089943754
2020-10-18,2785.3888119688427,-3822.163426944481,9275.200594895823
2020-10-19,-836.9704597578993,-7199.495518413865,6021.403408100196
2020-10-20,-2300.459811503804,-9010.224013736437,4302.073241829614
2020-10-21,-2060.669110161172,-8653.684451357894,4486.913677347127
2020-10-22,-2199.814305415584,-8542.002789186707,4186.38976163579
2020-10-23,-1342.467325025615,-7719.866267685326,5697.153018152888
2020-10-24,2330.089541429429,-4148.012975972916,9323.999647293627
2020-10-25,1682.4122806204152,-4915.029393155162,8259.318074051387
2020-10-26,-1901.5097124255117,-8646.748545114127,4444.874137459148
2020-10-27,-3313.397867433143,-10207.298050280942,3194.8294130496038
2020-10-28,-3010.0895595944494,-9333.433861632995,3982.7470191243233
2020-10-29,-3075.3705070003034,-9486.041202868968,3535.7240217664084
2020-10-30,-2135.656029695319,-9250.936698378498,4181.659702816133
2020-10-31,1625.7102139921699,-5089.193347051827,8402.793981477827
2020-11-01,1071.0659432519171,-6062.60645021763,7396.978438525706
2020-11-02,-2417.9098311058056,-9360.714551342282,4023.4691230238973
2020-11-03,-3735.2743764387355,-10582.25489440199,3245.2594345764064
2020-11-04,-3340.159682179218,-10132.798887100005,3374.7877390698163
2020-11-05,-3318.540028518979,-9787.916942179536,3249.4174484469017
2020-11-06,-2298.852065724319,-9021.695347656478,4168.237175050099
2020-11-07,1533.7622887303667,-5547.4890274533855,8856.420447322773
2020-11-08,1040.114531397606,-6041.724055303613,7513.430485159342
2020-11-09,-2399.3297544227707,-9052.982668772771,4813.380989993069
2020-11-10,-3679.4970110342933,-10294.163256325039,3204.2506154462494
2020-11-11,-3260.0228207722444,-10389.045051239093,3579.8123461484333
2020-11-12,-3227.0088082226607,-10005.506808956967,3117.748954735789
2020-11-13,-2208.642946024894,-8951.500774724414,4416.080754011444
2020-11-14,1610.5465099395503,-4785.473645660011,8367.302318630942
2020-11-15,1092.3282410549757,-5901.747946091986,8035.707784785074
2020-11-16,-2381.562659453567,-9026.384469767612,4052.349422900646
2020-11-17,-3704.5107748528653,-10195.019752575809,3104.851318755345
2020-11-18,-3334.385025974929,-9848.463068221909,3499.980461471898
2020-11-19,-3355.3492727132725,-10550.35459358799,3293.433221921726
2020-11-20,-2393.5408836584324,-8919.342245953956,4544.895057086704
2020-11-21,1368.6142121200162,-5418.930102665785,7944.199510653647
2020-11-22,794.9765618712972,-5952.370614170601,7393.5420423587575
2020-11-23,-2730.6987791488377,-9194.300194778603,4233.189831779145
2020-11-24,-4099.907260251681,-11373.051661695283,2569.497553987992
2020-11-25,-3768.8142053006527,-10578.645859713353,2897.42997679445
2020-11-26,-3820.114341340264,-10697.251819799198,2691.3199310784844
2020-11-27,-2878.752121993465,-9671.561652468039,4096.191196757396
2020-11-28,873.7298171819393,-5518.142166638076,7900.879285028155
2020-11-29,301.74157096443605,-6541.531686626632,7581.734799944389
2020-11-30,-3210.7601948795,-9760.728964700733,3021.1638463397167
2020-12-01,-4555.421151109114,-10925.363705843152,2172.0077705633717
2020-12-02,-4188.902213722835,-10779.02073168914,2034.2837566997134
2020-12-03,-4194.722496553277,-11664.518271366449,1936.3861784350154
2020-12-04,-3198.953480616991,-10185.266272682384,3471.549244733545
2020-12-05,615.4674487664302,-6233.720387281578,7295.614156172983
2020-12-06,111.330529287035,-6142.488550315137,7106.065639500555
2020-12-07,-3329.2035134872185,-9692.336542086869,3776.498966641326
2020-12-08,-4599.698411367799,-11860.468314836648,1757.5702717582797
2020-12-09,-4158.797970865594,-11245.443331520852,2300.9286586953713
2020-12-10,-4092.010106464847,-11445.806160842709,2975.479962044766
2020-12-11,-3027.342204071868,-9449.519418870179,3797.264242192817
2020-12-12,850.4423025585952,-6131.387970386208,7574.651991107555
2020-12-13,402.47090420195036,-6104.034582349748,7099.229304504421
2020-12-14,-2990.5467501429034,-10322.769217679874,4034.8825507143674
2020-12-15,-4223.371910988437,-10855.31987099812,2101.641120061297
2020-12-16,-3755.5581480484566,-10123.703735198751,3153.625736772887
2020-12-17,-3673.209853086995,-9884.262951115183,3107.4518331833174
2020-12-18,-2604.6014577810092,-9359.958351229376,4410.04476191624
2020-12-19,1265.5723127854696,-5236.217907179328,7618.006521736773
2020-12-20,798.8397671315365,-5777.510522408625,7376.15532073088
2020-12-21,-2623.3699828014705,-9354.711379243066,4725.296230806994
2020-12-22,-3894.8029217407466,-10191.066263570498,2839.7831012996403
2020-12-23,-3473.733055021989,-10506.389848040928,3534.817873407615
2020-12-24,-3444.7601066573156,-10066.8740851352,3393.320548321336
2020-12-25,-2434.4744274276613,-9225.801027397954,4285.861889853239
2020-12-26,1374.2419513851937,-5285.146616688783,7784.133165665449
2020-12-27,844.8042671692979,-5683.786807907666,7555.825682489416
2020-12-28,-2639.4535259579075,-9094.60443567619,3836.188095212767
2020-12-29,-3970.411235943917,-10578.766651958202,2701.605980653119
2020-12-30,-3604.5705035574756,-9803.010972439582,3087.8948056370027
2020-12-31,-3624.904573831528,-10646.157961989618,3196.3101328530033
2021-01-01,-2656.570659345134,-9064.40316351906,4356.046213962713
2021-01-02,1118.747571581287,-5601.850878736174,8059.0618618162225
2021-01-03,565.394749013331,-6615.714075950577,7324.942374393578
2021-01-04,-2932.6607073452337,-9628.974936995195,3881.5250174645766
2021-01-05,-4266.976035853399,-11032.104976188468,2817.710521918834
2021-01-06,-3894.049706198319,-10831.402874094367,2632.1979478606822
2021-01-07,-3897.1690333731335,-10607.863637510885,2452.9182505186027
2021-01-08,-2902.110820302953,-9590.071173348395,4051.291185248683
2021-01-09,908.5370541552397,-5708.828779423643,7558.642510610268
2021-01-10,397.95981041252344,-6244.397818189438,7007.383938181312
2021-01-11,-3051.251712381367,-10068.465828228476,2990.0741989786757
2021-01-12,-4332.2070093561215,-11496.014048251336,2468.756399687581
2021-01-13,-3903.082855741167,-10624.20189413775,2995.308566232018
2021-01-14,-3848.918646800376,-10116.719842486516,2789.319545225947
2021-01-15,-2797.2627135022108,-9506.50825123853,3614.8943967673854
2021-01-16,1067.5608154943407,-5846.815429650994,7577.293431317287
2021-01-17,607.0896504755328,-5878.755941177093,7320.716036986318
2021-01-18,-2797.593566729332,-9790.303110252205,3934.699877366125
2021-01-19,-4040.921065879766,-11304.866830491295,2125.9799871180644
2021-01-20,-3582.1665672819936,-10306.933374588463,3283.3661899110293
2021-01-21,-3507.207340607216,-10103.325801077537,3280.709539482241
2021-01-22,-2444.1452938665743,-8862.73047080486,4091.4745637447536
2021-01-23,1422.4425728204933,-5102.023563852358,7840.609772774058
2021-01-24,954.1488967974437,-5739.94291784827,7299.298938783628
2021-01-25,-2467.583390272423,-9404.387519287333,4379.908386117462
2021-01-26,-3736.532754853371,-10056.438977268186,2535.9379570814126
2021-01-27,-3311.0466601543935,-10274.026408507478,3209.6952549102066
2021-01-28,-3275.833055403125,-10357.222776881345,3518.831933880054
2021-01-29,-2257.618448844771,-8901.481689249264,4728.497678559566
2021-01-30,1560.558229253943,-5222.175920005678,8315.56150266433
2021-01-31,1041.9418471959284,-5945.71541541737,7407.770980653951
2021-02-01,-2430.310397028985,-9093.001477639422,4300.195770793483
2021-02-02,-3748.254814709272,-10911.446272579109,3310.6655120422984
2021-02-03,-3368.5633312816253,-9957.591364677952,3516.6160100503894
2021-02-04,-3374.3681657157113,-9683.300960759725,3361.3193562590063
2021-02-05,-2390.9701371803935,-9086.789698788367,4015.49785256855
2021-02-06,1399.821749606393,-5460.919387675689,8184.870281282035
2021-02-07,862.2467364519498,-6178.206808537525,7700.661666438665
2021-02-08,-2619.8117658348824,-9168.260054410746,3836.5437792253583
2021-02-09,-3937.976412256606,-10434.576603845848,2847.858032641802
2021-02-10,-3548.79342613467,-10007.09844525312,3298.887592292974
2021-02-11,-3535.5831617743797,-10196.477869197462,3151.1086132397177
2021-02-12,-2524.144552095181,-9760.158981837152,4162.621171620716
2021-02-13,1302.9188415548815,-5700.397404266168,8207.167072270033
2021-02-14,808.7781063664756,-5911.437185903721,7494.782141664801
2021-02-15,-2623.993580101471,-9391.25422122147,4468.4556231298075
2021-02-16,-3888.53191531981,-10325.118248618946,2961.7700685583886
2021-02-17,-3443.0531023130447,-10252.876479299413,3272.8400866420925
2021-02-18,-3372.6532989757725,-9354.38121598229,3187.1593559110725
2021-02-19,-2304.9582380284787,-9610.228030073307,3787.8457479552158
2021-02-20,1575.6076154019709,-4939.5656277063645,8310.327559937983
2021-02-23,-3488.789796252509,-10199.336412281375,3097.0006724859363
2021-02-24,-3016.9535515418856,-9684.915503933458,3680.5084262232936
2021-02-25,-2930.0473704226,-9171.580998251511,3676.063825157718
2021-02-26,-1856.387370132445,-8739.44156135202,5087.438476078467
2021-02-27,2019.2327165677666,-4387.591174231068,8736.715856391045
2021-02-28,1558.1940527985666,-4715.359885080876,8132.810108840615
2021-03-01,-1858.2581234530603,-8833.581633483707,4911.31057197691
2021-03-02,-3124.077200404182,-9982.652956900974,3879.084400000853
2021-03-03,-2697.7536332158593,-9518.882649440664,4615.11583829774
2021-03-04,-2664.097432768484,-9530.03146136623,3041.0182559091268
2021-03-05,-1649.8877307063858,-8485.828446060166,4849.356924532967
2021-03-06,2161.841037358768,-4852.683779753116,9035.429353987707
2021-03-07,1634.401879771128,-4883.216006652918,8083.37647025274
2021-03-08,-1848.9111476064618,-8770.9759920407,4587.601456480611
2021-03-09,-3179.9454313689253,-10147.286193758,3095.457599448637
2021-03-10,-2815.0905059171823,-9488.851552284292,3605.0219555844687
2021-03-11,-2837.1234557696744,-9468.80147206999,3882.072801599006
2021-03-12,-1870.9201807687637,-8756.985867882302,4505.071769578536
2021-03-13,1902.1997773630444,-5611.335320618954,8356.895918931577
2021-03-14,1347.0221664178225,-5137.586896921531,8158.967156361467
2021-03-15,-2151.9757184323857,-8843.934944678911,4796.030069940472
2021-03-16,-3485.786930738113,-10061.1660216288,3134.132223075083
2021-03-17,-3110.305795513279,-9451.531218209258,3809.444009067947
2021-03-18,-3108.193349171048,-9653.099029604713,3884.4222132320956
2021-03-19,-2104.597760430092,-8770.90440703766,4511.295524193466
2021-03-20,1718.502959701205,-5069.265207445757,8248.534340279173
2021-03-21,1224.8633430143354,-5752.866670452748,8198.711876841962
2021-03-22,-2202.418752468268,-8863.222228698824,4558.1108338541
2021-03-23,-3456.029031326635,-10278.326021942517,3181.430525650604
2021-03-24,-2993.8230946113326,-10094.30880644891,3652.4974443242886
2021-03-25,-2900.6388965893834,-9540.34002985474,4206.682451123832
2021-03-26,-1803.957229159435,-7907.357477458611,4991.1864606890795
2021-03-27,2111.8208018145624,-4447.13501579096,8601.848112796943
2021-03-28,1708.004867999145,-5096.351660248543,8284.766815874666
2021-03-29,-1634.7035605098154,-8895.24539665798,5019.829628485907
2021-03-30,-2811.2683389719987,-9745.485781643554,4303.797914010214
2021-03-31,-2281.637698140958,-8901.199840125902,4362.07556442525
2021-04-01,-2132.4938541061983,-9051.020284321703,4062.0904247226895
2021-04-02,-992.856929420449,-7421.280594344115,6109.674025023052
2021-04-03,2951.6861667989297,-4026.7168514806017,9981.584319053745
2021-04-04,2561.6519880343876,-4306.1603047239205,9103.279251147065
2021-04-05,-782.629924621061,-7637.987885920828,6593.241188124209
2021-04-06,-1976.0572390926259,-9311.866454955672,5035.409434557123
2021-04-07,-1478.0691343196895,-8029.715590359567,5433.937478196788
2021-04-08,-1374.4036031316664,-7374.757269749768,6077.092221649435
2021-04-09,-292.72141996962955,-6764.626554214568,6322.40491385702
2021-04-10,3583.133016345955,-3125.128363902416,10114.039918521747
2021-04-11,3115.7588301772075,-3403.2470855196084,9474.18075761872
2021-04-12,-312.144949457665,-6982.75563808583,5661.030586273116
2021-04-13,-1592.8813830210674,-8117.072623674785,5133.554827926891
2021-04-14,-1183.1387321824168,-7962.755017745279,5797.28505339073
2021-04-15,-1165.8217341189816,-8473.560485275331,5470.815661815082
2021-04-16,-165.7526934700154,-6342.835698624336,6884.458682238895
2021-04-17,3635.989509388294,-3621.168173694078,10473.49654063971
2021-04-18,3104.619514806336,-3668.5366160833214,9852.584349005447
2021-04-19,-374.7719317583869,-7322.015640740838,6331.488203923263
2021-04-20,-1692.3884529441102,-8001.500736319585,4987.727818284402
2021-04-21,-1303.1723826713046,-8395.819847658073,4923.348291597542
2021-04-22,-1288.6882822909001,-7960.244536119283,5480.714353414821
2021-04-23,-272.86578102829844,-7359.892578166238,6506.741746262228
2021-04-24,3563.631384085434,-3510.34783444345,10256.274650883928
2021-04-25,3085.938057722418,-3798.303191529365,9746.379138458775
2021-04-26,-321.4339662518405,-7127.502829113667,6938.50800885792
2021-04-27,-1549.7572379207163,-7904.045434308297,5186.904015705361
